sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
CR-C02-019-A0121,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,240.000000000,242.000000000,2.000000000,0.122370865,0.000000000,0.000000000
CR-C02-019-A0122,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,242.000000000,244.000000000,2.000000000,0.113487941,0.000000000,0.000000000
CR-C02-019-A0123,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,244.000000000,246.000000000,2.000000000,0.120964080,0.000000000,0.000000000
CR-C02-019-A0124,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,246.000000000,248.000000000,2.000000000,0.125531307,0.000000000,0.000000000
CR-C02-019-A0125,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,248.000000000,250.000000000,2.000000000,0.118234671,0.000000000,0.000000000
CR-C02-019-A0126,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,250.000000000,252.000000000,2.000000000,0.127699424,0.000000000,0.000000000
CR-C02-019-A0127,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,252.000000000,254.000000000,2.000000000,0.123925282,0.000000000,0.000000000
CR-C02-019-A0128,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,254.000000000,256.000000000,2.000000000,0.131621752,0.000000000,0.000000000
CR-C02-019-A0129,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,256.000000000,258.000000000,2.000000000,0.126418800,0.000000000,0.000000000
CR-C02-019-A0130,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,258.000000000,260.000000000,2.000000000,0.117215329,0.000000000,0.000000000
CR-C02-019-A0131,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,260.000000000,262.000000000,2.000000000,0.127861566,0.000000000,0.000000000
CR-C02-019-A0132,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,262.000000000,264.000000000,2.000000000,0.121763106,0.000000000,0.000000000
CR-C02-019-A0133,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,264.000000000,266.000000000,2.000000000,0.121002999,0.000000000,0.000000000
CR-C02-019-A0134,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,266.000000000,268.000000000,2.000000000,0.111682013,0.000000000,0.000000000
CR-C02-019-A0135,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,268.000000000,270.000000000,2.000000000,0.119948755,0.000000000,0.000000000
CR-C02-019-A0136,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,270.000000000,272.000000000,2.000000000,0.122500414,0.000000000,0.000000000
CR-C02-019-A0137,CR-C02-019,DS04,cerro_rojo,CAMPAIGN_02,272.000000000,273.979451091,1.979451091,0.118059702,0.000000000,0.000000000
CR-C02-020-A0001,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.023829307,0.000000000,0.000000000
CR-C02-020-A0002,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.022163215,0.000000000,0.000000000
CR-C02-020-A0003,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.022347899,0.000000000,0.000000000
CR-C02-020-A0004,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.021773169,0.000000000,0.000000000
CR-C02-020-A0005,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.026970886,0.000000000,0.000000000
CR-C02-020-A0006,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.024613898,0.000000000,0.000000000
CR-C02-020-A0007,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.020039590,0.000000000,0.000000000
CR-C02-020-A0008,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.018584543,0.000000000,0.000000000
CR-C02-020-A0009,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.022040521,0.000000000,0.000000000
CR-C02-020-A0010,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.024414273,0.000000000,0.000000000
CR-C02-020-A0011,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.023233765,0.000000000,0.000000000
CR-C02-020-A0012,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.022852857,0.000000000,0.000000000
CR-C02-020-A0013,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.021284079,0.000000000,0.000000000
CR-C02-020-A0014,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.024013081,0.000000000,0.000000000
CR-C02-020-A0015,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.023407288,0.000000000,0.000000000
CR-C02-020-A0016,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.021848431,0.000000000,0.000000000
CR-C02-020-A0017,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.024429194,0.000000000,0.000000000
CR-C02-020-A0018,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.021432246,0.000000000,0.000000000
CR-C02-020-A0019,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.021350843,0.000000000,0.000000000
CR-C02-020-A0020,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.020622746,0.000000000,0.000000000
CR-C02-020-A0021,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.024569912,0.000000000,0.000000000
CR-C02-020-A0022,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.021431041,0.000000000,0.000000000
CR-C02-020-A0023,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.018109649,0.000000000,0.000000000
CR-C02-020-A0024,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.023443487,0.000000000,0.000000000
CR-C02-020-A0025,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.022650531,0.000000000,0.000000000
CR-C02-020-A0026,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.023776257,0.000000000,0.000000000
CR-C02-020-A0027,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.023370914,0.000000000,0.000000000
CR-C02-020-A0028,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.021637976,0.000000000,0.000000000
CR-C02-020-A0029,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.023435955,0.000000000,0.000000000
CR-C02-020-A0030,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.021662972,0.000000000,0.000000000
CR-C02-020-A0031,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.023726715,0.000000000,0.000000000
CR-C02-020-A0032,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.024886998,0.000000000,0.000000000
CR-C02-020-A0033,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.025681338,0.000000000,0.000000000
CR-C02-020-A0034,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.024846690,0.000000000,0.000000000
CR-C02-020-A0035,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.025956419,0.000000000,0.000000000
CR-C02-020-A0036,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.023751448,0.000000000,0.000000000
CR-C02-020-A0037,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.022418261,0.000000000,0.000000000
CR-C02-020-A0038,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.020874573,0.000000000,0.000000000
CR-C02-020-A0039,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.022758120,0.000000000,0.000000000
CR-C02-020-A0040,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.020202669,0.000000000,0.000000000
CR-C02-020-A0041,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.021105332,0.000000000,0.000000000
CR-C02-020-A0042,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.022593815,0.000000000,0.000000000
CR-C02-020-A0043,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.021841972,0.000000000,0.000000000
CR-C02-020-A0044,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.026925551,0.000000000,0.000000000
CR-C02-020-A0045,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.023680258,0.000000000,0.000000000
CR-C02-020-A0046,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.024294260,0.000000000,0.000000000
CR-C02-020-A0047,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.024326032,0.000000000,0.000000000
CR-C02-020-A0048,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.024789873,0.000000000,0.000000000
CR-C02-020-A0049,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.023459734,0.000000000,0.000000000
CR-C02-020-A0050,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.022184162,0.000000000,0.000000000
CR-C02-020-A0051,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.026819109,0.000000000,0.000000000
CR-C02-020-A0052,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.024799519,0.000000000,0.000000000
CR-C02-020-A0053,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.024388896,0.000000000,0.000000000
CR-C02-020-A0054,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.026005337,0.000000000,0.000000000
CR-C02-020-A0055,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.023860641,0.000000000,0.000000000
CR-C02-020-A0056,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.027668746,0.000000000,0.000000000
CR-C02-020-A0057,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.025640329,0.000000000,0.000000000
CR-C02-020-A0058,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.027339549,0.000000000,0.000000000
CR-C02-020-A0059,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.023943803,0.000000000,0.000000000
CR-C02-020-A0060,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.027891853,0.000000000,0.000000000
CR-C02-020-A0061,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.023903040,0.000000000,0.000000000
CR-C02-020-A0062,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.028585843,0.000000000,0.000000000
CR-C02-020-A0063,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.028810833,0.000000000,0.000000000
CR-C02-020-A0064,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.028485018,0.000000000,0.000000000
CR-C02-020-A0065,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.026467330,0.000000000,0.000000000
CR-C02-020-A0066,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.029285017,0.000000000,0.000000000
CR-C02-020-A0067,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.026674345,0.000000000,0.000000000
CR-C02-020-A0068,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.029343600,0.000000000,0.000000000
CR-C02-020-A0069,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.028059743,0.000000000,0.000000000
CR-C02-020-A0070,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.030474497,0.000000000,0.000000000
CR-C02-020-A0071,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.032750739,0.000000000,0.000000000
CR-C02-020-A0072,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.028054333,0.000000000,0.000000000
CR-C02-020-A0073,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.032022523,0.000000000,0.000000000
CR-C02-020-A0074,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.029087201,0.000000000,0.000000000
CR-C02-020-A0075,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.029341261,0.000000000,0.000000000
CR-C02-020-A0076,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.031213383,0.000000000,0.000000000
CR-C02-020-A0077,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.028642190,0.000000000,0.000000000
CR-C02-020-A0078,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.028202634,0.000000000,0.000000000
CR-C02-020-A0079,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.031696520,0.000000000,0.000000000
CR-C02-020-A0080,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,0.030545820,0.000000000,0.000000000
CR-C02-020-A0081,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.031485804,0.000000000,0.000000000
CR-C02-020-A0082,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.031537409,0.000000000,0.000000000
CR-C02-020-A0083,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,0.031903956,0.000000000,0.000000000
CR-C02-020-A0084,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.034134285,0.000000000,0.000000000
CR-C02-020-A0085,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.033250119,0.000000000,0.000000000
CR-C02-020-A0086,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.031549159,0.000000000,0.000000000
CR-C02-020-A0087,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,0.035128455,0.000000000,0.000000000
CR-C02-020-A0088,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.034552154,0.000000000,0.000000000
CR-C02-020-A0089,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,0.035160488,0.000000000,0.000000000
CR-C02-020-A0090,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,0.038413744,0.000000000,0.000000000
CR-C02-020-A0091,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,0.034141655,0.000000000,0.000000000
CR-C02-020-A0092,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.032588471,0.000000000,0.000000000
CR-C02-020-A0093,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,184.000000000,186.000000000,2.000000000,0.035957396,0.000000000,0.000000000
CR-C02-020-A0094,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,186.000000000,188.000000000,2.000000000,0.038317368,0.000000000,0.000000000
CR-C02-020-A0095,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,188.000000000,190.000000000,2.000000000,0.037419145,0.000000000,0.000000000
CR-C02-020-A0096,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,190.000000000,192.000000000,2.000000000,0.038365149,0.000000000,0.000000000
CR-C02-020-A0097,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,192.000000000,194.000000000,2.000000000,0.038824403,0.000000000,0.000000000
CR-C02-020-A0098,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,194.000000000,196.000000000,2.000000000,0.038387351,0.000000000,0.000000000
CR-C02-020-A0099,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,196.000000000,198.000000000,2.000000000,0.038425400,0.000000000,0.000000000
CR-C02-020-A0100,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,198.000000000,200.000000000,2.000000000,0.035937775,0.000000000,0.000000000
CR-C02-020-A0101,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,200.000000000,202.000000000,2.000000000,0.042269998,0.000000000,0.000000000
CR-C02-020-A0102,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,202.000000000,204.000000000,2.000000000,0.041217950,0.000000000,0.000000000
CR-C02-020-A0103,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,204.000000000,206.000000000,2.000000000,0.044866163,0.000000000,0.000000000
CR-C02-020-A0104,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,206.000000000,208.000000000,2.000000000,0.041194976,0.000000000,0.000000000
CR-C02-020-A0105,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,208.000000000,210.000000000,2.000000000,0.041763048,0.000000000,0.000000000
CR-C02-020-A0106,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,210.000000000,212.000000000,2.000000000,0.041725285,0.000000000,0.000000000
CR-C02-020-A0107,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,212.000000000,214.000000000,2.000000000,0.040099512,0.000000000,0.000000000
CR-C02-020-A0108,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,214.000000000,216.000000000,2.000000000,0.044580123,0.000000000,0.000000000
CR-C02-020-A0109,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,216.000000000,218.000000000,2.000000000,0.045698002,0.000000000,0.000000000
CR-C02-020-A0110,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,218.000000000,220.000000000,2.000000000,0.040207260,0.000000000,0.000000000
CR-C02-020-A0111,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,220.000000000,222.000000000,2.000000000,0.042236968,0.000000000,0.000000000
CR-C02-020-A0112,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,222.000000000,224.000000000,2.000000000,0.044943006,0.000000000,0.000000000
CR-C02-020-A0113,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,224.000000000,226.000000000,2.000000000,0.046286204,0.000000000,0.000000000
CR-C02-020-A0114,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,226.000000000,228.000000000,2.000000000,0.052166545,0.000000000,0.000000000
CR-C02-020-A0115,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,228.000000000,230.000000000,2.000000000,0.043914576,0.000000000,0.000000000
CR-C02-020-A0116,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,230.000000000,232.000000000,2.000000000,0.049844246,0.000000000,0.000000000
CR-C02-020-A0117,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,232.000000000,234.000000000,2.000000000,0.044815590,0.000000000,0.000000000
CR-C02-020-A0118,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,234.000000000,236.000000000,2.000000000,0.051000708,0.000000000,0.000000000
CR-C02-020-A0119,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,236.000000000,238.000000000,2.000000000,0.051055234,0.000000000,0.000000000
CR-C02-020-A0120,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,238.000000000,240.000000000,2.000000000,0.046948075,0.000000000,0.000000000
CR-C02-020-A0121,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,240.000000000,242.000000000,2.000000000,0.052046260,0.000000000,0.000000000
CR-C02-020-A0122,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,242.000000000,244.000000000,2.000000000,0.045892847,0.000000000,0.000000000
CR-C02-020-A0123,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,244.000000000,246.000000000,2.000000000,0.047995867,0.000000000,0.000000000
CR-C02-020-A0124,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,246.000000000,248.000000000,2.000000000,0.048251945,0.000000000,0.000000000
CR-C02-020-A0125,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,248.000000000,250.000000000,2.000000000,0.050899032,0.000000000,0.000000000
CR-C02-020-A0126,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,250.000000000,252.000000000,2.000000000,0.049515878,0.000000000,0.000000000
CR-C02-020-A0127,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,252.000000000,254.000000000,2.000000000,0.054849276,0.000000000,0.000000000
CR-C02-020-A0128,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,254.000000000,256.000000000,2.000000000,0.053192676,0.000000000,0.000000000
CR-C02-020-A0129,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,256.000000000,258.000000000,2.000000000,0.054016488,0.000000000,0.000000000
CR-C02-020-A0130,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,258.000000000,260.000000000,2.000000000,0.055939549,0.000000000,0.000000000
CR-C02-020-A0131,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,260.000000000,262.000000000,2.000000000,0.055345547,0.000000000,0.000000000
CR-C02-020-A0132,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,262.000000000,264.000000000,2.000000000,0.055119804,0.000000000,0.000000000
CR-C02-020-A0133,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,264.000000000,266.000000000,2.000000000,0.057566140,0.000000000,0.000000000
CR-C02-020-A0134,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,266.000000000,268.000000000,2.000000000,0.053463362,0.000000000,0.000000000
CR-C02-020-A0135,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,268.000000000,270.000000000,2.000000000,0.062306720,0.000000000,0.000000000
CR-C02-020-A0136,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,270.000000000,272.000000000,2.000000000,0.058278427,0.000000000,0.000000000
CR-C02-020-A0137,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,272.000000000,274.000000000,2.000000000,0.060693513,0.000000000,0.000000000
CR-C02-020-A0138,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,274.000000000,276.000000000,2.000000000,0.060537085,0.000000000,0.000000000
CR-C02-020-A0139,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,276.000000000,278.000000000,2.000000000,0.065284007,0.000000000,0.000000000
CR-C02-020-A0140,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,278.000000000,280.000000000,2.000000000,0.060128809,0.000000000,0.000000000
CR-C02-020-A0141,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,280.000000000,282.000000000,2.000000000,0.061045514,0.000000000,0.000000000
CR-C02-020-A0142,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,282.000000000,284.000000000,2.000000000,0.064478432,0.000000000,0.000000000
CR-C02-020-A0143,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,284.000000000,286.000000000,2.000000000,0.058281300,0.000000000,0.000000000
CR-C02-020-A0144,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,286.000000000,288.000000000,2.000000000,0.061111967,0.000000000,0.000000000
CR-C02-020-A0145,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,288.000000000,290.000000000,2.000000000,0.062893119,0.000000000,0.000000000
CR-C02-020-A0146,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,290.000000000,292.000000000,2.000000000,0.054776419,0.000000000,0.000000000
CR-C02-020-A0147,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,292.000000000,294.000000000,2.000000000,0.065552660,0.000000000,0.000000000
CR-C02-020-A0148,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,294.000000000,296.000000000,2.000000000,0.059894385,0.000000000,0.000000000
CR-C02-020-A0149,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,296.000000000,298.000000000,2.000000000,0.061298842,0.000000000,0.000000000
CR-C02-020-A0150,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,298.000000000,300.000000000,2.000000000,0.063935033,0.000000000,0.000000000
CR-C02-020-A0151,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,300.000000000,302.000000000,2.000000000,0.064618076,0.000000000,0.000000000
CR-C02-020-A0152,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,302.000000000,304.000000000,2.000000000,0.064400337,0.000000000,0.000000000
CR-C02-020-A0153,CR-C02-020,DS04,cerro_rojo,CAMPAIGN_02,304.000000000,305.567356214,1.567356214,0.063050538,0.000000000,0.000000000
CR-C03-001-A0001,CR-C03-001,DS04,cerro_rojo,CAMPAIGN_03,0.000000000,2.000000000,2.000000000,0.114091049,0.000000000,0.000000000
CR-C03-001-A0002,CR-C03-001,DS04,cerro_rojo,CAMPAIGN_03,2.000000000,4.000000000,2.000000000,0.122748369,0.000000000,0.000000000
CR-C03-001-A0003,CR-C03-001,DS04,cerro_rojo,CAMPAIGN_03,4.000000000,6.000000000,2.000000000,0.125144377,0.000000000,0.000000000
CR-C03-001-A0004,CR-C03-001,DS04,cerro_rojo,CAMPAIGN_03,6.000000000,8.000000000,2.000000000,0.131828169,0.000000000,0.000000000
CR-C03-001-A0005,CR-C03-001,DS04,cerro_rojo,CAMPAIGN_03,8.000000000,10.000000000,2.000000000,0.129573913,0.000000000,0.000000000
CR-C03-001-A0006,CR-C03-001,DS04,cerro_rojo,CAMPAIGN_03,10.000000000,12.000000000,2.000000000,0.143431228,0.000000000,0.000000000
